Gemeinde,Einwohner,Website,Contact Name,Email,Phone,Email Status,Notes
"Kelkheim (Taunus), Stadt",  29 112,https://kelkheim.de,,,,,
"Riesa, Stadt",  29 076,https://riesa.de,,,,,
"Meißen, Stadt",  29 011,https://stadt-meissen.de,,,,,
"Rösrath, Stadt",  28 889,https://roesrath.de,,,,,
"Emmendingen, Stadt",  28 856,https://emmendingen.de,,,,,
"Idar-Oberstein, Stadt",  28 851,https://idar-oberstein.de,,,,,
"Rödermark, Stadt",  28 834,https://roedermark.de,,,,,
"Schwelm, Stadt",  28 723,https://schwelm.de,,,,,
"Höxter, Stadt",  28 709,No Website,,,,,
"Geislingen an der Steige, Stadt",  28 655,https://geislingen.de,,,,,
"Mechernich, Stadt",  28 567,https://mechernich.de,,,,,
"Reinbek, Stadt",  28 536,https://reinbek.de,,,,,
"Hattersheim am Main, Stadt",  28 528,https://hattersheim.de,,,,,
"Verden (Aller), Stadt",  28 526,No Website,,,,,
"Ludwigsfelde, Stadt",  28 424,No Website,,,,,
"Baunatal, Stadt",  28 339,https://baunatal.de,,,,,
Henstedt-Ulzburg,  28 323,https://henstedt-ulzburg.de,,,,,
"Geilenkirchen, Stadt",  28 252,https://geilenkirchen.de,,,,,
"Kevelaer, Stadt",  28 232,https://kevelaer.de,,,,,
"Königsbrunn, St",  28 231,https://koenigsbrunn.de,,,,,
"Grimma, Stadt",  28 205,No Website,,,,,
"Arnstadt, Stadt",  28 124,https://arnstadt.de,,,,,
"Wegberg, Stadt",  28 074,https://wegberg.de,,,,,
"Leichlingen (Rheinland), Blütenstadt",  28 048,No Website,,,,,
"Zeitz, Stadt",  27 976,https://zeitz.de,,,,,
"Neukirchen-Vluyn, Stadt",  27 956,https://neukirchen-vluyn.de,,,,,
"Olching, St",  27 927,https://olching.de,,,,,
"Griesheim, Stadt",  27 837,https://griesheim.de,,,,,
"Lohne (Oldenburg), Stadt",  27 814,No Website,,,,,
"Sundern (Sauerland), Stadt",  27 741,https://sundern.de,,,,,
"Teltow, Stadt",  27 697,https://teltow.de,,,,,
"Baesweiler, Stadt",  27 620,https://baesweiler.de,,,,,
"Wetter (Ruhr), Stadt",  27 550,No Website,,,,,
"Garmisch-Partenkirchen, M",  27 482,No Website,,,,,
"Schloß Holte-Stukenbrock, Stadt",  27 467,No Website,,,,,
"Wangen im Allgäu, Stadt",  27 411,https://wangen.de,,,,,
"Overath, Stadt",  27 405,https://overath.de,,,,,
"Butzbach, Friedrich-Ludwig-Weidig-Stadt",  27 402,https://stadt-butzbach.de,,,,,
"Strausberg, Stadt",  27 344,https://stadt-strausberg.de,,,,,
"Ehingen (Donau), Stadt",  27 276,https://ehingen.de,,,,,
"Hamminkeln, Stadt",  27 248,https://hamminkeln.de,,,,,
"Leimen, Stadt",  27 142,https://leimen.de,,,,,
"Hohen Neuendorf, Stadt",  27 139,https://hohen-neuendorf.de,,,,,
"Rheinbach, Stadt",  27 102,https://rheinbach.de,,,,,
"Weinstadt, Stadt",  27 088,https://weinstadt.de,,,,,
"Wiesloch, Stadt",  27 049,https://wiesloch.de,,,,,
"Werder (Havel), Stadt",  27 039,https://werder-havel.de,,,,,
"Heppenheim (Bergstraße), Kreisstadt",  26 946,https://heppenheim.de,,,,,
"Pfaffenhofen a.d.Ilm, St",  26 943,https://pfaffenhofen.de,,,,,
"Hennigsdorf, Stadt",  26 728,https://hennigsdorf.de,,,,,
"Heiligenhaus, Stadt",  26 681,https://heiligenhaus.de,,,,,
"Bad Neuenahr-Ahrweiler, Stadt",  26 669,https://bad-neuenahr-ahrweiler.de,,,,,
"Aschersleben, Stadt",  26 604,https://aschersleben.de,,,,,
"Remseck am Neckar, Stadt",  26 549,No Website,,,,,
"Remseck am Neckar, Stadt",  26 549,No Website,,,,,
"Neckarsulm, Stadt",  26 495,https://neckarsulm.de,,,,,
"Achern, Stadt",  26 471,https://achern.de,,,,,
"Lauf a.d.Pegnitz, St",  26 420,https://lauf.de,,,,,
"Groß-Gerau, Stadt",  26 418,https://gross-gerau.de,,,,,
"Mühlacker, Stadt",  26 394,https://muehlacker.de,,,,,
"Weiterstadt, Stadt",  26 322,https://weiterstadt.de,,,,,
"Bingen am Rhein, Stadt",  26 309,https://bingen.de,,,,,
"Nordenham, Stadt",  26 308,https://nordenham.de,,,,,
"Zirndorf, St",  26 234,https://zirndorf.de,,,,,
"Selm, Stadt",  26 163,https://selm.de,,,,,
"Bad Honnef, Stadt",  26 061,https://badhonnef.de,,,,,
"Lübbecke, Stadt",  26 027,No Website,,,,,
"Harsewinkel, Die Mähdrescherstadt",  25 999,No Website,,,,,
Unterhaching,  25 873,https://unterhaching.de,,,,,
"Lindau (Bodensee), GKSt",  25 846,https://lindau.de,,,,,
"Schleswig, Stadt",  25 832,https://schleswig.de,,,,,
"Kulmbach, GKSt",  25 818,No Website,,,,,
"Helmstedt, Stadt",  25 779,https://stadt-helmstedt.de,,,,,
"Horb am Neckar, Stadt",  25 752,https://horb.de,,,,,
"Rinteln, Stadt",  25 721,https://rinteln.de,,,,,
"Ellwangen (Jagst), Stadt",  25 678,https://ellwangen.de,,,,,
"Friedrichsdorf, Stadt",  25 662,https://friedrichsdorf.de,,,,,
"Geretsried, St",  25 623,No Website,,,,,
"St. Wendel, Kreisstadt",  25 583,No Website,,,,,
"Idstein, Hochschulstadt",  25 554,https://idstein.de,,,,,
Vaterstetten,  25 530,https://vaterstetten.de,,,,,
"Verl, Stadt",  25 522,https://verl.de,,,,,
"Rottweil, Stadt",  25 513,https://rottweil.de,,,,,
"Brilon, Stadt",  25 511,https://brilon.de,,,,,
"Sangerhausen, Stadt",  25 441,https://sangerhausen.de,,,,,
"Öhringen, Stadt",  25 388,https://oehringen.de,,,,,
"Roth, St",  25 367,https://stadt-roth.de,,,,,
"Lennestadt, Stadt",  25 352,https://lennestadt.de,,,,,
"Wiehl, Stadt",  25 314,https://wiehl.de,,,,,
"Salzkotten, Stadt",  25 311,https://salzkotten.de,,,,,
"Obertshausen, Stadt",  25 307,https://obertshausen.de,,,,,
"Lüdinghausen, Stadt",  25 259,https://luedinghausen.de,,,,,
"Weingarten, Stadt",  25 257,https://weingarten.de,,,,,
"Delitzsch, Stadt",  25 244,No Website,,,,,
"Pfungstadt, Stadt",  25 231,https://pfungstadt.de,,,,,
"Petershagen, Stadt",  25 222,https://petershagen.de,,,,,
"Stutensee, Stadt",  25 204,https://stutensee.de,,,,,
"Norden, Stadt",  25 179,https://norden.de,,,,,
"Espelkamp, Stadt",  25 174,https://espelkamp.de,,,,,
"Ditzingen, Stadt",  25 145,https://ditzingen.de,,,,,
"Köthen (Anhalt), Stadt",  25 116,https://koethen-anhalt.de,,,,,
"Olpe, Stadt",  25 015,https://olpe.de,,,,,
"Plettenberg, Stadt",  24 954,No Website,,,,,
"Bad Oldesloe, Stadt",  24 935,https://badoldesloe.de,,,,,
"Schmallenberg, Stadt",  24 878,No Website,,,,,
"Meckenheim, Stadt",  24 877,https://meckenheim.de,,,,,
"Sprockhövel, Stadt",  24 838,https://stadt-sprockhoevel.de,,,,,
"Syke, Stadt",  24 810,No Website,,,,,
"Zittau, Stadt",  24 794,https://zittau.de,,,,,
"Rudolstadt, Stadt",  24 749,https://rudolstadt.de,,,,,
"Meiningen, Stadt",  24 745,https://meiningen.de,,,,,
"Warstein, Stadt",  24 647,https://warstein.de,,,,,
"Waldshut-Tiengen, Stadt",  24 605,https://waldshut-tiengen.de,,,,,
"Rathenow, Stadt",  24 597,https://rathenow.de,,,,,
"Ronnenberg, Stadt",  24 570,No Website,,,,,
"Bad Mergentheim, Stadt",  24 564,https://bad-mergentheim.de,,,,,
Isernhagen,  24 563,https://isernhagen.de,,,,,
"Markkleeberg, Stadt",  24 523,https://markkleeberg.de,,,,,
"Haren (Ems), Stadt",  24 498,No Website,,,,,
"Waldkraiburg, St",  24 488,No Website,,,,,
"Attendorn, Hansestadt",  24 448,https://attendorn.de,,,,,
"Herzogenaurach, St",  24 404,https://herzogenaurach.de,,,,,
"Varel, Stadt",  24 397,No Website,,,,,
"Bedburg, Stadt",  24 302,https://bedburg.de,,,,,
"Freudenstadt, Stadt",  24 301,https://freudenstadt.de,,,,,
"Staßfurt, Stadt",  24 293,https://stassfurt.de,,,,,
"Calw, Stadt",  24 219,No Website,,,,,
"Übach-Palenberg, Stadt",  24 215,https://uebach-palenberg.de,,,,,
"Riedstadt, Büchnerstadt",  24 209,https://riedstadt.de,,,,,
"Sehnde, Stadt",  24 157,No Website,,,,,
"Eisenhüttenstadt, Stadt",  24 125,https://eisenhuettenstadt.de,,,,,
Wandlitz,  24 104,https://wandlitz.de,,,,,
Moormerland,  24 055,https://moormerland.de,,,,,
"Jüchen, Stadt",  23 940,https://juechen.de,,,,,
Alfter,  23 904,https://alfter.de,,,,,
"Westerstede, Stadt",  23 854,No Website,,,,,
"Limbach-Oberfrohna, Stadt",  23 833,https://limbach-oberfrohna.de,,,,,
"Döbeln, Stadt",  23 763,https://doebeln.de,,,,,
"Starnberg, St",  23 741,https://starnberg.de,,,,,
"Husum, Stadt",  23 735,No Website,,,,,
"Korbach, Hansestadt, Kreisstadt",  23 706,https://korbach.de,,,,,
"Gelnhausen, Barbarossastadt, Kreisstadt",  23 679,No Website,,,,,
"Salzwedel, Hansestadt",  23 543,https://salzwedel.de,,,,,
"Kaltenkirchen, Stadt",  23 538,https://kaltenkirchen.de,,,,,
"Hann. Münden, Stadt",  23 530,https://hannmuenden.de,,,,,
"Sonneberg, Stadt",  23 507,https://sonneberg.de,,,,,
"Mosbach, Stadt",  23 484,https://mosbach.de,,,,,
"Dillenburg, Oranienstadt",  23 480,https://dillenburg.de,,,,,
"Senftenberg/Zły Komorow, Stadt",  23 405,https://senftenberg.de,,,,,
"Netphen, Stadt",  23 363,https://netphen.de,,,,,
"Leutkirch im Allgäu, Stadt",  23 345,https://leutkirch.de,,,,,
"Warburg, Hansestadt",  23 322,https://warburg.de,,,,,
"Quedlinburg, Welterbestadt",  23 313,https://quedlinburg.de,,,,,
"Gersthofen, St",  23 274,https://gersthofen.de,,,,,
"Wertheim, Stadt",  23 196,https://wertheim.de,,,,,
Rastede,  23 180,https://rastede.de,,,,,
"Karben, Stadt",  23 172,No Website,,,,,
"Bad Soden am Taunus, Stadt",  23 162,https://bad-soden.de,,,,,
"Vreden, Stadt",  23 161,No Website,,,,,
"Überlingen, Stadt",  23 098,https://ueberlingen.de,,,,,
"Apolda, Stadt",  23 072,https://apolda.de,,,,,
"Weilheim i.OB, St",  23 056,https://weilheim.de,,,,,
"Bad Kissingen, GKSt",  23 037,https://bad-kissingen.de,,,,,
"Bad Salzungen, Stadt",  23 013,https://badsalzungen.de,,,,,
Wallenhorst,  22 989,https://wallenhorst.de,,,,,
"Nagold, Stadt",  22 985,https://nagold.de,,,,,
"Lengerich, Stadt",  22 980,https://lengerich.de,,,,,
"Friesoythe, Stadt",  22 945,No Website,,,,,
"Kitzingen, GKSt",  22 945,https://kitzingen.de,,,,,
Edewecht,  22 908,https://edewecht.de,,,,,
"Senden, St",  22 896,https://stadt-senden.de,,,,,
"Neusäß, St",  22 872,No Website,,,,,
"Laupheim, Stadt",  22 863,https://laupheim.de,,,,,
"Herdecke, Stadt",  22 758,No Website,,,,,
"Burg, Stadt",  22 689,No Website,,,,,
"Rotenburg (Wümme), Stadt",  22 656,https://rotenburg-wuemme.de,,,,,
"Stadthagen, Stadt",  22 643,No Website,,,,,
"Eisleben, Lutherstadt",  22 639,No Website,,,,,
"Büdingen, Stadt",  22 622,https://buedingen.de,,,,,
Haar,  22 555,No Website,,,,,
"Metzingen, Stadt",  22 528,https://metzingen.de,,,,,
Neu Wulmstorf,  22 450,No Website,,,,,
"Donaueschingen, Stadt",  22 431,https://donaueschingen.de,,,,,
Ottobrunn,  22 430,https://ottobrunn.de,,,,,
"Bad Rappenau, Stadt",  22 356,https://badrappenau.de,,,,,
"Versmold, Stadt",  22 274,https://versmold.de,,,,,
"Eppingen, Stadt",  22 226,https://eppingen.de,,,,,
"Radevormwald, Stadt auf der Höhe",  22 222,https://radevormwald.de,,,,,
Ilsede,  22 206,No Website,,,,,
"Quickborn, Stadt",  22 165,https://quickborn.de,,,,,
"Waldkirch, Stadt",  22 127,https://stadt-waldkirch.de,,,,,
"Heide, Stadt",  22 114,https://heide.de,,,,,
"Eschborn, Stadt",  22 070,https://eschborn.de,,,,,
Karlsfeld,  22 069,https://karlsfeld.de,,,,,
"Schwetzingen, Stadt",  22 062,https://schwetzingen.de,,,,,
"Gardelegen, Hansestadt",  22 054,https://gardelegen.de,,,,,
"Elsdorf, Stadt",  22 021,https://elsdorf.de,,,,,
"Halle (Westf.), Stadt",  21 970,No Website,,,,,
"Glauchau, Stadt",  21 951,https://glauchau.de,,,,,
"Aichach, St",  21 908,https://aichach.de,,,,,
"Sonthofen, St",  21 859,https://sonthofen.de,,,,,
"Flörsheim am Main, Stadt",  21 851,No Website,,,,,
"Soltau, Stadt",  21 808,No Website,,,,,
"Eislingen/Fils, Stadt",  21 745,https://eislingen.de,,,,,
"Hockenheim, Stadt",  21 745,https://hockenheim.de,,,,,
"Bad Harzburg, Stadt",  21 738,https://bad-harzburg.de,,,,,
"Mühldorf a.Inn, St",  21 697,https://muehldorf.de,,,,,
"Geseke, Stadt",  21 685,https://geseke.de,,,,,
"Bad Krozingen, Stadt",  21 684,https://bad-krozingen.de,,,,,
Westoverledingen,  21 678,https://westoverledingen.de,,,,,
Lindlar,  21 665,https://lindlar.de,,,,,
"Spremberg/Grodk, Stadt",  21 585,https://spremberg.de,,,,,
"Xanten, Stadt",  21 582,https://xanten.de,,,,,
"Seligenstadt, Einhardstadt",  21 568,https://seligenstadt.de,,,,,
"Stadtallendorf, Stadt",  21 552,https://stadtallendorf.de,,,,,
"Zerbst/Anhalt, Stadt",  21 519,https://stadt-zerbst.de,,,,,
"Eckernförde, Stadt",  21 507,https://eckernfoerde.de,,,,,
"Günzburg, GKSt",  21 486,https://guenzburg.de,,,,,
"Büren, Stadt",  21 483,https://bueren.de,,,,,
"Rees, Stadt",  21 475,https://rees.de,,,,,
"Osterode am Harz, Stadt",  21 446,No Website,,,,,
"Waghäusel, Stadt",  21 444,No Website,,,,,
"Zossen, Stadt",  21 433,https://zossen.de,,,,,
"Puchheim, St",  21 420,https://puchheim.de,,,,,
"Sondershausen, Stadt",  21 317,https://sondershausen.de,,,,,
Gauting,  21 276,https://gauting.de,,,,,
"Waren (Müritz), Stadt",  21 267,https://waren-mueritz.de,,,,,
"Traunstein, GKSt",  21 251,https://traunstein.de,,,,,
"Wildeshausen, Stadt",  21 154,No Website,,,,,
"Schramberg, Stadt",  21 125,https://schramberg.de,,,,,
"Wipperfürth, Hansestadt",  21 112,https://wipperfuerth.de,,,,,
"Traunreut, St",  21 102,https://traunreut.de,,,,,
"Wülfrath, Stadt",  21 100,No Website,,,,,
"Germersheim, Stadt",  21 099,No Website,,,,,
"Groß-Umstadt, Stadt",  21 028,https://gross-umstadt.de,,,,,
"Zülpich, Stadt",  21 025,https://zuelpich.de,,,,,
"Nördlingen, GKSt",  21 009,https://noerdlingen.de,,,,,
"Mössingen, Stadt",  20 900,https://moessingen.de,,,,,
Senden,  20 895,https://senden-Westfalen.de,,,,,
"Herborn, Stadt",  20 894,https://herborn.de,,,,,
Panketal,  20 854,https://panketal.de,,,,,
"Luckenwalde, Stadt",  20 839,https://luckenwalde.de,,,,,
"Bruchköbel, Stadt",  20 825,https://bruchkoebel.de,,,,,
"Meinerzhagen, Stadt",  20 812,https://meinerzhagen.de,,,,,
"Stadtlohn, Stadt",  20 807,No Website,,,,,
"Schortens, Stadt",  20 797,No Website,,,,,
"Wittmund, Stadt",  20 773,No Website,,,,,
"Hörstel, Stadt",  20 766,No Website,,,,,
"Enger, Widukindstadt",  20 705,No Website,,,,,
"Werdau, Stadt",  20 702,https://werdau.de,,,,,
"Nidderau, Stadt",  20 700,https://nidderau.de,,,,,
Steinhagen,  20 671,No Website,,,,,
Schwanewede,  20 661,No Website,,,,,
"Rheinstetten, Stadt",  20 659,https://rheinstetten.de,,,,,
"Bad Waldsee, Stadt",  20 630,https://bad-waldsee.de,,,,,
"Schifferstadt, Stadt",  20 615,https://schifferstadt.de,,,,,
"Dingolfing, St",  20 607,https://dingolfing.de,,,,,
Neufahrn b.Freising,  20 590,https://neufahrn.de,,,,,
Wachtberg,  20 581,https://wachtberg.de,,,,,
"Fröndenberg/Ruhr, Stadt",  20 548,https://froendenberg.de,,,,,
"Coswig, Stadt",  20 512,https://coswig.de,,,,,
"Burgwedel, Stadt",  20 506,No Website,,,,,
Uetze,  20 471,No Website,,,,,
"Greiz, Stadt",  20 397,https://greiz.de,,,,,
Haßloch,  20 387,https://hassloch.de,,,,,
"Reichenbach im Vogtland, Stadt",  20 371,https://reichenbach-vogtland.de,,,,,
Kleinmachnow,  20 341,https://kleinmachnow.de,,,,,
"Neustrelitz, Residenzstadt",  20 340,https://neustrelitz.de,,,,,
Lilienthal,  20 293,No Website,,,,,
"Duderstadt, Stadt",  20 286,No Website,,,,,
"Bad Schwartau, Stadt",  20 255,No Website,,,,,
"Blieskastel, Stadt",  20 240,https://blieskastel.de,,,,,
"Ochtrup, Stadt",  20 230,https://ochtrup.de,,,,,
"Telgte, Stadt",  20 222,No Website,,,,,
"Lichtenfels, St",  20 217,https://lichtenfels.de,,,,,
"Schopfheim, Stadt",  20 163,https://schopfheim.de,,,,,
"Giengen an der Brenz, Stadt",  20 133,https://giengen.de,,,,,
Kürten,  20 128,https://kuerten.de,,,,,
"Holzminden, Stadt",  20 120,No Website,,,,,
"Leinefelde-Worbis, Stadt",  20 119,https://leinefelde-worbis.de,,,,,
Neunkirchen-Seelscheid,  20 109,https://neunkirchen.de,,,,,
"Oberkirch, Stadt",  20 092,https://oberkirch.de,,,,,
"Schmalkalden, Stadt",  20 065,https://schmalkalden.de,,,,,
"Tettnang, Stadt",  20 037,https://tettnang.de,,,,,
"Donauwörth, GKSt",  19 994,https://donauwoerth.de,,,,,
"Dillingen/ Saar, Stadt",  19 989,https://dillingen-saar.de,,,,,
"Bad Friedrichshall, Stadt",  19 962,No Website,,,,,
"Korntal-Münchingen, Stadt",  19 955,https://korntal-muenchingen.de,,,,,
"Waldbröl, Stadt",  19 949,https://waldbroel.de,,,,,
Hiddenhausen,  19 924,No Website,,,,,
Nottuln,  19 901,No Website,,,,,
"Aue-Bad Schlema, Stadt",  19 864,https://aue-badschlema.de,,,,,
"Gerlingen, Stadt",  19 853,https://gerlingen.de,,,,,
"Moosburg a.d.Isar, St",  19 832,No Website,,,,,
"Dillingen a.d.Donau, GKSt",  19 814,https://dillingen-donau.de,,,,,
"Torgau, Stadt",  19 802,No Website,,,,,
Wilnsdorf,  19 793,No Website,,,,,
"Ennigerloh, Stadt",  19 757,No Website,,,,,
"Wittlich, Stadt",  19 740,https://wittlich.de,,,,,
"Marsberg, Stadt",  19 736,https://marsberg.de,,,,,
"Sarstedt, Stadt",  19 735,https://sarstedt.de,,,,,
Gröbenzell,  19 717,No Website,,,,,
"Mayen, Stadt",  19 708,https://mayen.de,,,,,
"Schenefeld, Stadt",  19 707,https://schenefeld.de,,,,,
"Oschersleben (Bode), Stadt",  19 704,https://stadt-oschersleben.de,,,,,
"Bückeburg, Stadt",  19 701,https://bueckeburg.de,,,,,
"Haiger, Stadt",  19 623,https://haiger.de,,,,,
"Bad Aibling, St",  19 613,https://bad-aibling.de,,,,,
"Bad Pyrmont, Stadt",  19 604,https://stadt-badpyrmont.de,,,,,
"Rhede, Stadt",  19 595,No Website,,,,,
Engelskirchen,  19 584,No Website,,,,,
Wenden,  19 565,https://wenden.de,,,,,
"Sachsenheim, Stadt",  19 490,https://sachsenheim.de,,,,,
"Eschwege, Kreisstadt",  19 472,https://eschwege.de,,,,,
"Borna, Stadt",  19 470,https://borna.de,,,,,
"Mölln, Stadt",  19 469,https://moelln.de,,,,,
"Müllheim, Stadt",  19 463,https://muellheim.de,,,,,
"Hechingen, Stadt",  19 439,https://hechingen.de,,,,,
"Weil der Stadt, Stadt",  19 401,https://weil-der-stadt.de,,,,,
"Sulzbach-Rosenberg, St",  19 401,https://sulzbach-rosenberg.de,,,,,
"Bad Driburg, Stadt",  19 390,https://bad-driburg.de,,,,,
"Annaberg-Buchholz, Stadt",  19 382,https://annaberg-buchholz.de,,,,,
"Burghausen, St",  19 364,https://burghausen.de,,,,,
"Nauen, Stadt",  19 352,https://nauen.de,,,,,
"Wassenberg, Stadt",  19 339,https://wassenberg.de,,,,,
"Wolfratshausen, St",  19 335,https://wolfratshausen.de,,,,,
"Heusenstamm, Stadt",  19 306,No Website,,,,,
"Haldensleben, Stadt",  19 267,No Website,,,,,
"Alzey, Stadt",  19 265,https://alzey.de,,,,,
Gilching,  19 247,https://gilching.de,,,,,
Windeck,  19 203,https://gemeinde-windeck.de,,,,,
"Schkeuditz, Stadt",  19 189,No Website,,,,,
"Bad Tölz, St",  19 186,https://bad-toelz.de,,,,,
Schönefeld,  19 174,https://gemeinde-schoenefeld.de,,,,,
"Blankenburg (Harz), Stadt",  19 161,https://blankenburg.de,,,,,
"Seesen, Stadt",  19 159,No Website,,,,,
"Sömmerda, Stadt",  19 156,https://soemmerda.de,,,,,
Schwalmtal,  19 143,https://schwalmtal.de,,,,,
"Schneverdingen, Stadt",  19 140,https://schneverdingen.de,,,,,
Eitorf,  19 132,https://eitorf.de,,,,,
"Lebach, Stadt",  19 095,https://lebach.de,,,,,
Neuenhagen bei Berlin,  19 077,https://neuenhagen-bei-berlin.de,,,,,
"Pfullingen, Stadt",  19 005,https://pfullingen.de,,,,,
"Radeberg, Stadt",  18 980,https://radeberg.de,,,,,
"Burscheid, Stadt",  18 968,No Website,,,,,
"Kolbermoor, St",  18 945,https://kolbermoor.de,,,,,
"Bad Berleburg, Stadt",  18 923,https://bad-berleburg.de,,,,,
"Prenzlau, Stadt",  18 909,No Website,,,,,
"Bad Reichenhall, GKSt",  18 893,https://bad-reichenhall.de,,,,,
"Hemmingen, Stadt",  18 870,https://hemmingen.de,,,,,
"Weißenburg i.Bay., GKSt",  18 854,https://weissenburg.de,,,,,
"Alzenau, St",  18 829,https://alzenau.de,,,,,
"Bad Dürkheim, Stadt",  18 818,https://bad-duerkheim.de,,,,,
"Marktoberdorf, St",  18 809,https://marktoberdorf.de,,,,,
Hohe Börde,  18 805,https://hohe-boerde.de,,,,,
Hohe Börde,  18 805,https://hoheboerde.de,,,,,
"Bremervörde, Stadt",  18 793,https://bremervoerde.de,,,,,
Pfinztal,  18 731,https://pfinztal.de,,,,,
"Alfeld (Leine), Stadt",  18 723,https://alfeld.de,,,,,
Swisttal,  18 653,https://swisttal.de,,,,,
"Bergneustadt, Stadt",  18 633,https://bergneustadt.de,,,,,
"Uetersen, Stadt",  18 618,https://uetersen.de,,,,,
Reichshof,  18 610,No Website,,,,,
"Renningen, Stadt",  18 596,https://renningen.de,,,,,
"Crimmitschau, Stadt",  18 567,https://crimmitschau.de,,,,,
"Glinde, Stadt",  18 547,https://glinde.de,,,,,
"Hochheim am Main, Stadt",  18 538,No Website,,,,,
Südbrookmerland,  18 523,https://suedbrookmerland.de,,,,,
Rhauderfehn,  18 495,https://rhauderfehn.de,,,,,
"Vlotho, Stadt",  18 495,https://vlotho.de,,,,,
"Schwalmstadt, Konfirmationsstadt",  18 488,https://schwalmstadt.de,,,,,
"Vellmar, Stadt",  18 474,https://vellmar.de,,,,,
Hoppegarten,  18 469,No Website,,,,,
"Hessisch Oldendorf, Stadt",  18 458,No Website,,,,,
Bönen,  18 438,https://boenen.de,,,,,
"Lahnstein, Stadt",  18 433,https://lahnstein.de,,,,,
Vechelde,  18 419,No Website,,,,,
"Kronberg im Taunus, Stadt",  18 416,https://kronberg.de,,,,,
"Konz, Stadt",  18 403,https://konz.de,,,,,
"Sigmaringen, Stadt",  18 375,No Website,,,,,
"Illertissen, St",  18 368,https://illertissen.de,,,,,
"Wörth am Rhein, Stadt",  18 350,https://woerthamrhein.de,,,,,
"Püttlingen, Stadt",  18 295,https://puettlingen.de,,,,,
"Parchim, Stadt",  18 278,https://parchim.de,,,,,
"Bad Segeberg, Stadt",  18 221,https://bad-segeberg.de,,,,,
Taufkirchen,  18 185,https://taufkirchen.de,,,,,
Heusweiler,  18 138,https://heusweiler.de,,,,,
"Großenhain, Stadt",  18 102,https://grossenhain.de,,,,,
"Bobingen, St",  18 070,https://stadt-bobingen.de,,,,,
